Idx,Category,Qwen_Acc,Llama_Acc,Consensus_Acc,DASE_Acc,State,Steps,Cost,Duration,Infra_Noise,Infra_Noise_Rate
294,GPQA (Chemistry (general)),0,1,0,1,UNSTABLE,15,0.356272,290.9,0,0.0
295,GPQA (Organic Chemistry),1,1,1,1,STABLE,4,0.2166,182.58,0,0.0
296,GPQA (Physics (general)),1,1,1,1,STABLE,1,0.00407,0.67,0,0.0
297,GPQA (Astrophysics),1,0,1,1,STABLE,4,0.20529199999999997,223.95,0,0.0
298,GPQA (Organic Chemistry),0,0,0,0,STABLE,1,0.082874,45.32,0,0.0
299,GPQA (Organic Chemistry),0,1,1,1,STABLE,1,0.085578,40.52,0,0.0
300,GPQA (Physics (general)),0,0,0,0,STABLE,4,0.205558,158.76,0,0.0
301,GPQA (Physics (general)),0,0,0,1,STABLE,5,0.071354,61.05,0,0.0
302,GPQA (High-energy particle physics),0,0,0,0,STABLE,1,0.041156,33.62,0,0.0
303,GPQA (Chemistry (general)),1,0,1,1,STABLE,4,0.124806,105.26,0,0.0
304,GPQA (Chemistry (general)),0,1,1,1,STABLE,1,0.085738,48.0,0,0.0
305,GPQA (Molecular Biology),1,1,1,1,STABLE,1,0.005494,1.57,0,0.0
306,GPQA (Molecular Biology),1,1,1,1,STABLE,1,0.01006,4.35,0,0.0
307,GPQA (Organic Chemistry),0,0,0,1,STABLE,7,0.507126,359.9,0,0.0
308,GPQA (Quantum Mechanics),1,0,1,1,STABLE,7,0.21295599999999998,266.05,0,0.0
309,GPQA (Physics (general)),0,0,0,0,STABLE,1,0.035444,38.74,0,0.0
310,GPQA (Organic Chemistry),0,0,0,0,STABLE,4,0.318598,183.82,0,0.0
311,GPQA (Organic Chemistry),0,0,0,0,STABLE,4,0.27578199999999997,179.77,0,0.0
312,GPQA (Organic Chemistry),0,1,1,1,STABLE,1,0.028229999999999998,40.27,0,0.0
313,GPQA (High-energy particle physics),0,1,1,1,STABLE,4,0.025824,52.45,0,0.0
314,GPQA (Organic Chemistry),0,1,1,1,STABLE,1,0.002248,6.99,0,0.0
315,GPQA (Chemistry (general)),0,0,0,0,STABLE,1,0.009087999999999999,46.09,0,0.0
316,GPQA (Molecular Biology),0,0,0,0,STABLE,1,0.0032719999999999997,9.05,0,0.0
317,GPQA (Molecular Biology),0,1,1,1,STABLE,1,0.003096,12.92,0,0.0
318,GPQA (Chemistry (general)),0,1,1,1,STABLE,1,0.003088,9.23,0,0.0
319,GPQA (Organic Chemistry),0,0,0,0,STABLE,11,0.6056219999999999,485.41,0,0.0
320,GPQA (Organic Chemistry),0,0,0,0,STABLE,1,0.002384,6.52,0,0.0
321,GPQA (Physics (general)),0,0,0,0,STABLE,1,0.011559999999999999,33.75,0,0.0
322,GPQA (Organic Chemistry),0,0,0,0,STABLE,5,0.45052999999999993,343.93,0,0.0
323,GPQA (Molecular Biology),1,1,1,1,STABLE,1,0.010897999999999998,3.23,0,0.0
324,GPQA (Organic Chemistry),0,0,0,0,UNSTABLE,15,0.604252,517.14,0,0.0
325,GPQA (Quantum Mechanics),0,0,0,1,STABLE,5,0.08662399999999999,146.22,0,0.0
326,GPQA (Chemistry (general)),0,1,1,1,STABLE,13,0.9698379999999999,671.43,0,0.0
327,GPQA (Organic Chemistry),0,1,1,1,STABLE,4,0.13586399999999998,188.81,0,0.0
328,GPQA (Organic Chemistry),0,1,0,0,STABLE,4,0.12763,93.77,0,0.0
329,GPQA (High-energy particle physics),0,0,0,0,STABLE,5,0.42131399999999997,232.2,0,0.0
330,GPQA (Organic Chemistry),0,0,0,0,STABLE,9,0.368768,340.79,0,0.0
331,GPQA (Molecular Biology),0,1,1,1,STABLE,1,0.002056,11.09,0,0.0
332,GPQA (High-energy particle physics),0,0,0,1,STABLE,7,0.288638,309.83,0,0.0
333,GPQA (Molecular Biology),0,0,0,1,STABLE,5,0.181688,82.97,0,0.0
334,GPQA (High-energy particle physics),1,1,1,0,STABLE,13,0.617038,490.95,0,0.0
335,GPQA (Organic Chemistry),0,1,1,1,STABLE,7,0.523512,310.17,0,0.0
336,GPQA (Astrophysics),1,0,1,0,UNSTABLE,15,0.9600039999999999,1420.37,0,0.0
337,GPQA (Molecular Biology),1,0,1,1,STABLE,4,0.24472,458.87,0,0.0
338,GPQA (Organic Chemistry),0,0,0,0,STABLE,4,0.35363599999999995,306.4,0,0.0
339,GPQA (Organic Chemistry),1,1,1,1,STABLE,1,0.01882,12.94,0,0.0
340,GPQA (Astrophysics),0,0,0,0,STABLE,1,0.030079999999999996,44.79,0,0.0
341,GPQA (Molecular Biology),1,1,1,1,STABLE,1,0.031928,20.14,0,0.0
342,GPQA (Organic Chemistry),0,1,1,0,STABLE,6,0.53858,505.13,0,0.0
343,GPQA (Organic Chemistry),0,0,0,0,STABLE,1,0.08313399999999999,40.39,0,0.0
344,GPQA (Physical Chemistry),1,1,1,1,STABLE,1,0.024793999999999997,41.39,0,0.0
345,GPQA (Organic Chemistry),0,1,0,1,STABLE,6,0.18952599999999997,262.44,0,0.0
346,GPQA (Astrophysics),1,1,1,1,STABLE,1,0.015146,6.35,0,0.0
347,GPQA (Genetics),1,1,1,1,STABLE,1,0.005096,4.56,0,0.0
348,GPQA (Physics (general)),1,1,1,0,UNSTABLE,15,0.45201199999999997,460.63,0,0.0
349,GPQA (Molecular Biology),1,1,1,1,STABLE,1,0.081454,40.78,0,0.0
350,GPQA (High-energy particle physics),0,0,0,0,STABLE,9,0.7695939999999999,591.44,0,0.0
351,GPQA (Physics (general)),1,0,1,1,STABLE,4,0.15005,226.35,0,0.0
352,GPQA (Genetics),1,1,1,1,STABLE,1,0.006239999999999999,1.4,0,0.0
353,GPQA (High-energy particle physics),1,1,1,1,STABLE,4,0.08116999999999999,71.92,0,0.0
354,GPQA (Molecular Biology),0,0,0,0,STABLE,1,0.052958,40.41,0,0.0
355,GPQA (Molecular Biology),1,1,1,1,STABLE,1,0.01062,5.62,0,0.0
356,GPQA (Organic Chemistry),1,0,1,1,STABLE,5,0.329298,277.96,0,0.0
357,GPQA (Molecular Biology),1,0,1,0,STABLE,4,1.5284779999999998,345.16,0,0.0
358,GPQA (Astrophysics),0,1,0,0,UNSTABLE,15,0.92983,710.2,0,0.0
359,GPQA (Astrophysics),0,0,0,1,STABLE,4,0.155748,125.74,0,0.0
360,GPQA (Organic Chemistry),0,0,0,0,STABLE,1,0.0027199999999999998,10.71,0,0.0
361,GPQA (High-energy particle physics),0,0,0,0,STABLE,1,0.011744,44.1,0,0.0
362,GPQA (Molecular Biology),0,0,0,0,STABLE,1,0.008454,0.82,0,0.0
363,GPQA (Quantum Mechanics),1,1,1,1,STABLE,1,0.045318,29.8,0,0.0
364,GPQA (Physics (general)),1,1,1,1,STABLE,1,0.004666,0.92,0,0.0
365,GPQA (Physics (general)),0,0,0,1,STABLE,8,0.6030439999999999,576.25,0,0.0
366,GPQA (Molecular Biology),1,1,1,1,STABLE,1,0.00501,0.57,0,0.0
367,GPQA (Organic Chemistry),0,0,0,0,STABLE,5,0.371002,330.11,0,0.0
368,GPQA (Molecular Biology),0,0,0,0,STABLE,1,0.004201999999999999,4.08,0,0.0
369,GPQA (Astrophysics),1,1,1,1,STABLE,4,0.17757,122.77,0,0.0
370,GPQA (High-energy particle physics),1,1,1,1,STABLE,1,0.0048059999999999995,1.81,0,0.0
371,GPQA (Astrophysics),1,0,1,1,STABLE,4,0.193136,125.9,0,0.0
372,GPQA (Molecular Biology),1,1,1,1,STABLE,1,0.007398,0.66,0,0.0
373,GPQA (Quantum Mechanics),1,1,1,1,STABLE,1,0.026004,17.01,0,0.0
374,GPQA (Quantum Mechanics),0,1,0,1,STABLE,4,0.25934399999999996,172.6,0,0.0
375,GPQA (Astrophysics),1,0,1,1,STABLE,4,0.21120599999999998,173.49,0,0.0
376,GPQA (Quantum Mechanics),1,1,1,1,STABLE,1,0.013302,4.81,0,0.0
377,GPQA (Physics (general)),1,0,1,0,STABLE,10,0.8605079999999999,729.59,0,0.0
378,GPQA (Organic Chemistry),0,0,0,0,STABLE,4,0.33610799999999996,183.92,0,0.0
379,GPQA (Quantum Mechanics),1,0,1,1,STABLE,4,0.19474,237.13,0,0.0
380,GPQA (Chemistry (general)),1,1,1,1,STABLE,1,0.022369999999999998,39.09,0,0.0
381,GPQA (Astrophysics),1,1,1,1,STABLE,1,0.009444,15.11,0,0.0
382,GPQA (Astrophysics),1,0,1,1,STABLE,4,0.114146,64.08,0,0.0
383,GPQA (Quantum Mechanics),1,1,1,1,STABLE,1,0.009260000000000001,3.28,0,0.0
384,GPQA (High-energy particle physics),1,1,1,1,STABLE,1,0.028265999999999996,16.77,0,0.0
385,GPQA (Molecular Biology),1,1,1,1,STABLE,1,0.02443,13.83,0,0.0
386,GPQA (Molecular Biology),1,1,1,1,STABLE,1,0.004078,0.51,0,0.0
387,GPQA (Chemistry (general)),0,1,0,0,STABLE,4,0.171724,123.24,0,0.0
388,GPQA (Quantum Mechanics),0,0,0,0,STABLE,1,0.017646,3.83,0,0.0
389,GPQA (Molecular Biology),1,1,1,1,STABLE,1,0.005228,1.88,0,0.0
390,GPQA (Organic Chemistry),1,1,1,1,STABLE,1,0.01936,12.76,0,0.0
391,GPQA (Quantum Mechanics),0,1,1,1,STABLE,1,0.072106,50.49,0,0.0
392,GPQA (Organic Chemistry),0,0,0,0,STABLE,1,0.0119,5.12,0,0.0
393,GPQA (Physics (general)),1,0,1,1,STABLE,4,0.24559999999999998,181.96,0,0.0
394,GPQA (Organic Chemistry),1,0,1,1,STABLE,8,0.364202,226.37,0,0.0
395,GPQA (Chemistry (general)),1,0,1,1,STABLE,4,0.144928,176.72,0,0.0
396,GPQA (Organic Chemistry),0,0,0,0,STABLE,1,0.081132,42.98,0,0.0
397,GPQA (Molecular Biology),0,1,1,1,STABLE,1,0.08663799999999999,50.92,0,0.0
398,GPQA (Genetics),1,1,1,1,STABLE,1,0.01526,6.72,0,0.0
399,GPQA (Organic Chemistry),1,1,1,1,STABLE,4,0.16659,128.88,0,0.0
400,GPQA (High-energy particle physics),0,1,1,1,STABLE,1,0.003058,10.06,0,0.0
401,GPQA (Organic Chemistry),1,0,1,1,STABLE,5,0.1123,77.85,0,0.0
402,GPQA (Organic Chemistry),1,0,1,1,STABLE,4,0.17826599999999998,117.03,0,0.0
403,GPQA (Condensed Matter Physics),1,1,1,1,STABLE,4,0.17704399999999998,121.01,0,0.0
404,GPQA (Organic Chemistry),1,1,1,1,STABLE,1,0.043246,28.02,0,0.0
405,GPQA (Quantum Mechanics),1,1,1,1,STABLE,1,0.035283999999999996,25.24,0,0.0
406,GPQA (Chemistry (general)),0,1,1,1,STABLE,13,0.9007499999999999,646.26,0,0.0
407,GPQA (Chemistry (general)),0,1,1,1,STABLE,1,0.002448,8.08,0,0.0
408,GPQA (Physics (general)),0,0,0,0,STABLE,1,0.001304,6.2,0,0.0
409,GPQA (Relativistic Mechanics),0,1,1,1,STABLE,1,0.002048,10.24,0,0.0
410,GPQA (Organic Chemistry),0,0,0,0,STABLE,1,0.002672,9.09,0,0.0
411,GPQA (Molecular Biology),0,1,1,1,STABLE,1,0.005192,5.57,0,0.0
412,GPQA (Astrophysics),0,0,0,0,STABLE,1,0.001784,11.16,0,0.0
413,GPQA (High-energy particle physics),0,0,0,0,STABLE,1,0.01346,27.18,0,0.0
414,GPQA (Organic Chemistry),0,1,1,1,STABLE,1,0.002056,7.15,0,0.0
415,GPQA (Quantum Mechanics),1,1,1,1,STABLE,1,0.038132,26.07,0,0.0
416,GPQA (Organic Chemistry),0,1,1,1,STABLE,1,0.075322,43.2,0,0.0
417,GPQA (High-energy particle physics),0,0,0,0,STABLE,4,0.321642,177.1,0,0.0
418,GPQA (Relativistic Mechanics),0,1,1,1,STABLE,1,0.018878,22.84,0,0.0
419,GPQA (Organic Chemistry),0,1,1,1,STABLE,1,0.008986,5.11,0,0.0
420,GPQA (Molecular Biology),0,1,1,1,STABLE,1,0.0062759999999999995,8.82,0,0.0
421,GPQA (Chemistry (general)),0,1,1,1,STABLE,4,0.03387,64.37,0,0.0
422,GPQA (High-energy particle physics),0,1,1,1,STABLE,1,0.002064,6.23,0,0.0
423,GPQA (Molecular Biology),1,1,1,1,STABLE,1,0.003188,10.95,0,0.0
424,GPQA (Molecular Biology),0,1,1,1,STABLE,1,0.0019039999999999999,9.51,0,0.0
425,GPQA (Molecular Biology),0,1,1,1,STABLE,1,0.002208,9.58,0,0.0
426,GPQA (Quantum Mechanics),0,1,1,1,STABLE,1,0.001896,8.32,0,0.0
427,GPQA (Quantum Mechanics),0,0,0,0,STABLE,1,0.008928,18.57,0,0.0
428,GPQA (Quantum Mechanics),0,1,1,1,STABLE,1,0.007624,13.9,0,0.0
429,GPQA (Molecular Biology),0,1,1,1,STABLE,1,0.10065199999999999,42.45,0,0.0
430,GPQA (Molecular Biology),1,1,1,1,STABLE,1,0.009136,2.84,0,0.0
431,GPQA (Relativistic Mechanics),1,1,1,1,STABLE,1,0.045958,63.27,0,0.0
432,GPQA (Organic Chemistry),0,0,0,0,STABLE,10,0.49610999999999994,347.72,0,0.0
433,GPQA (Quantum Mechanics),1,1,1,1,STABLE,7,0.255344,202.25,0,0.0
434,GPQA (Electromagnetism and Photonics),1,1,1,1,STABLE,1,0.034069999999999996,20.05,0,0.0
435,GPQA (Relativistic Mechanics),1,0,1,1,STABLE,4,0.136292,106.29,0,0.0
436,GPQA (Molecular Biology),1,1,1,1,STABLE,1,0.006018,1.0,0,0.0
437,GPQA (Quantum Mechanics),1,1,1,1,STABLE,1,0.015571999999999999,10.0,0,0.0
438,GPQA (Organic Chemistry),1,1,1,1,STABLE,1,0.037652,38.66,0,0.0
439,GPQA (Organic Chemistry),1,0,1,1,STABLE,9,0.51629,316.1,0,0.0
440,GPQA (Electromagnetism and Photonics),0,0,0,0,STABLE,1,0.001864,10.99,0,0.0
441,GPQA (Organic Chemistry),0,0,0,0,STABLE,1,0.001496,6.02,0,0.0
442,GPQA (Molecular Biology),0,0,0,0,STABLE,1,0.022816,8.12,0,0.0
443,GPQA (Astrophysics),0,1,1,1,STABLE,1,0.002704,7.36,0,0.0
444,GPQA (Organic Chemistry),0,0,0,0,STABLE,1,0.00822,15.15,0,0.0
445,GPQA (Physics (general)),0,0,0,1,STABLE,6,0.192844,144.39,0,0.0
446,GPQA (Astrophysics),1,0,1,1,STABLE,9,0.607246,424.28,0,0.0
447,GPQA (Organic Chemistry),0,0,0,0,STABLE,6,0.16542199999999999,153.46,0,0.0
448,GPQA (Quantum Mechanics),0,0,0,0,STABLE,1,0.0018319999999999999,10.01,0,0.0
449,GPQA (Organic Chemistry),1,1,1,0,STABLE,5,0.203206,152.09,0,0.0
450,GPQA (Organic Chemistry),1,1,1,1,STABLE,1,0.0056,1.76,0,0.0
451,GPQA (Electromagnetism and Photonics),1,1,1,1,STABLE,1,0.016839999999999997,5.17,0,0.0
452,GPQA (Molecular Biology),0,1,0,0,STABLE,4,0.064892,51.82,0,0.0
453,GPQA (Chemistry (general)),0,0,0,0,STABLE,1,0.06887199999999999,46.43,0,0.0
454,GPQA (Chemistry (general)),1,0,1,1,STABLE,4,0.179558,142.83,0,0.0
455,GPQA (Organic Chemistry),0,1,1,1,STABLE,4,0.319824,183.37,0,0.0
456,GPQA (Molecular Biology),1,1,1,1,STABLE,1,0.011,4.3,0,0.0
457,GPQA (Organic Chemistry),1,1,1,1,STABLE,1,0.027163999999999997,27.42,0,0.0
458,GPQA (Genetics),0,0,0,0,STABLE,1,0.082928,44.58,0,0.0
459,GPQA (Quantum Mechanics),0,1,1,1,STABLE,1,0.004188,11.39,0,0.0
460,GPQA (Astrophysics),0,1,1,1,STABLE,1,0.0067399999999999995,9.54,0,0.0
461,GPQA (Chemistry (general)),1,1,1,1,STABLE,1,0.017144,18.34,0,0.0
462,GPQA (High-energy particle physics),0,1,1,1,STABLE,4,0.04864,65.89,0,0.0
463,GPQA (Electromagnetism and Photonics),0,0,0,0,STABLE,1,0.00452,11.69,0,0.0
464,GPQA (High-energy particle physics),0,1,0,0,STABLE,4,0.13495,79.85,0,0.0
465,GPQA (Chemistry (general)),1,1,1,1,STABLE,1,0.008978,2.59,0,0.0
466,GPQA (Chemistry (general)),0,0,0,1,STABLE,5,0.330316,190.88,0,0.0
467,GPQA (Astrophysics),1,0,1,1,STABLE,10,0.160802,158.32,0,0.0
468,GPQA (Molecular Biology),0,1,0,0,STABLE,4,0.086362,45.63,0,0.0
469,GPQA (Organic Chemistry),0,1,1,1,STABLE,1,0.07838799999999999,44.59,0,0.0
470,GPQA (Organic Chemistry),1,1,1,1,STABLE,1,0.05412199999999999,45.12,0,0.0
471,GPQA (Organic Chemistry),1,1,1,1,STABLE,1,0.039066,28.09,0,0.0
472,GPQA (Quantum Mechanics),1,1,1,1,STABLE,1,0.044528,29.23,0,0.0
473,GPQA (Organic Chemistry),0,0,0,0,STABLE,4,0.322964,189.7,0,0.0
474,GPQA (Molecular Biology),0,1,1,1,STABLE,1,0.008556,8.67,0,0.0
475,GPQA (Physics (general)),0,1,1,0,STABLE,6,0.123868,158.11,0,0.0
476,GPQA (Quantum Mechanics),1,1,1,1,STABLE,1,0.013633999999999999,13.88,0,0.0
477,GPQA (Astrophysics),1,1,1,1,STABLE,6,0.155414,105.59,0,0.0
478,GPQA (Organic Chemistry),0,0,0,0,STABLE,6,0.511384,346.54,0,0.0
479,GPQA (Organic Chemistry),1,1,1,1,STABLE,1,0.037217999999999994,27.82,0,0.0
480,GPQA (Statistical Mechanics),1,1,1,1,STABLE,1,0.014452,16.45,0,0.0
481,GPQA (High-energy particle physics),0,0,0,0,STABLE,1,0.003816,11.18,0,0.0
482,GPQA (Chemistry (general)),1,1,1,1,STABLE,4,0.160758,151.53,0,0.0
483,GPQA (Chemistry (general)),1,1,1,1,STABLE,1,0.05788399999999999,32.76,0,0.0
484,GPQA (Quantum Mechanics),1,1,1,1,STABLE,1,0.008468,4.43,0,0.0
485,GPQA (Organic Chemistry),0,0,0,0,STABLE,1,0.07821399999999999,43.11,0,0.0
486,GPQA (Genetics),1,1,1,1,STABLE,1,0.004817999999999999,1.23,0,0.0
487,GPQA (Organic Chemistry),1,1,1,1,STABLE,1,0.043384,21.26,0,0.0
488,GPQA (Quantum Mechanics),0,0,0,0,STABLE,4,0.264718,173.58,0,0.0
489,GPQA (Physics (general)),0,0,0,0,STABLE,1,0.0018239999999999999,7.24,0,0.0
490,GPQA (Chemistry (general)),0,0,0,0,STABLE,1,0.0049239999999999996,11.18,0,0.0
491,GPQA (Molecular Biology),0,1,1,1,STABLE,1,0.0016519999999999998,11.23,0,0.0
492,GPQA (Molecular Biology),0,1,1,1,STABLE,1,0.004353999999999999,6.43,0,0.0
493,GPQA (High-energy particle physics),0,1,1,1,STABLE,1,0.001632,8.61,0,0.0
494,GPQA (Organic Chemistry),0,0,0,0,STABLE,1,0.001344,9.71,0,0.0
495,GPQA (High-energy particle physics),0,1,0,1,STABLE,4,0.07808799999999999,94.69,0,0.0
496,GPQA (Molecular Biology),1,1,1,1,STABLE,1,0.035008,37.4,0,0.0
497,GPQA (Organic Chemistry),1,1,1,1,STABLE,4,0.17543599999999998,116.1,0,0.0
498,GPQA (Organic Chemistry),1,0,1,0,UNSTABLE,15,0.601004,423.28,0,0.0
499,GPQA (Organic Chemistry),0,0,0,0,STABLE,1,0.02103,8.04,0,0.0
500,GPQA (Molecular Biology),1,1,1,1,STABLE,1,0.026302,14.64,0,0.0
501,GPQA (Physics (general)),1,1,1,1,STABLE,4,0.147802,116.11,0,0.0
502,GPQA (Astrophysics),1,1,1,1,STABLE,1,0.040892,21.25,0,0.0
503,GPQA (Molecular Biology),1,0,1,1,STABLE,4,0.130458,74.6,0,0.0
504,GPQA (Organic Chemistry),0,0,0,0,STABLE,12,0.600208,391.16,0,0.0
505,GPQA (High-energy particle physics),1,1,1,1,STABLE,1,0.01935,20.7,0,0.0
506,GPQA (Physics (general)),0,0,0,1,STABLE,6,0.219734,196.84,0,0.0
507,GPQA (Chemistry (general)),1,0,1,1,STABLE,4,0.262994,155.84,0,0.0
508,GPQA (Chemistry (general)),0,0,0,0,STABLE,15,0.896066,689.13,0,0.0
509,GPQA (Organic Chemistry),1,1,1,1,STABLE,1,0.05484,42.41,0,0.0
510,GPQA (Chemistry (general)),1,1,1,1,STABLE,1,0.020912,11.04,0,0.0
511,GPQA (Quantum Mechanics),0,1,0,1,STABLE,7,0.24019000000000001,217.57,0,0.0
512,GPQA (Molecular Biology),0,1,1,1,STABLE,1,0.00188,6.88,0,0.0
513,GPQA (Astrophysics),0,0,0,0,STABLE,1,0.00264,6.45,0,0.0
514,GPQA (Organic Chemistry),0,0,0,1,STABLE,7,0.52267,307.07,0,0.0
515,GPQA (Quantum Mechanics),0,1,1,1,STABLE,1,0.02027,22.33,0,0.0
516,GPQA (Molecular Biology),0,1,1,1,STABLE,1,0.011132,7.12,0,0.0
517,GPQA (High-energy particle physics),0,1,1,1,STABLE,1,0.005992,11.0,0,0.0
518,GPQA (Astrophysics),0,1,1,1,STABLE,1,0.006604,15.8,0,0.0
519,GPQA (High-energy particle physics),0,1,1,1,STABLE,1,0.001096,7.44,0,0.0
520,GPQA (Physics (general)),0,1,1,1,STABLE,1,0.007828,16.68,0,0.0
521,GPQA (Organic Chemistry),0,0,0,0,STABLE,1,0.002048,11.29,0,0.0
522,GPQA (Molecular Biology),0,1,1,1,STABLE,1,0.002376,11.18,0,0.0
523,GPQA (Physics (general)),0,1,1,1,STABLE,1,0.00363,8.01,0,0.0
524,GPQA (Organic Chemistry),0,1,1,1,STABLE,1,0.0046159999999999994,7.63,0,0.0
525,GPQA (High-energy particle physics),0,0,0,1,STABLE,4,0.206676,174.03,0,0.0
526,GPQA (Genetics),1,0,1,1,STABLE,4,0.115194,66.8,0,0.0
527,GPQA (Physics (general)),0,1,1,1,STABLE,5,0.090196,46.3,0,0.0
528,GPQA (Organic Chemistry),1,1,1,1,STABLE,1,0.021019999999999997,13.4,0,0.0
529,GPQA (Molecular Biology),1,1,1,1,STABLE,1,0.007526,0.65,0,0.0
530,GPQA (Quantum Mechanics),1,1,1,1,STABLE,4,0.168068,106.2,0,0.0
531,GPQA (Organic Chemistry),1,0,1,0,UNSTABLE,15,0.818534,549.57,0,0.0
532,GPQA (Chemistry (general)),1,0,1,1,STABLE,4,0.22984999999999997,164.33,0,0.0
533,GPQA (Molecular Biology),0,1,1,1,STABLE,1,0.002008,7.62,0,0.0
534,GPQA (Organic Chemistry),0,1,1,1,STABLE,1,0.012753999999999998,9.51,0,0.0
535,GPQA (Molecular Biology),0,1,1,1,STABLE,1,0.00258,5.85,0,0.0
536,GPQA (Astrophysics),0,0,0,0,STABLE,1,0.005111999999999999,18.51,0,0.0
537,GPQA (Physics (general)),0,1,1,1,STABLE,1,0.007404,16.78,0,0.0
538,GPQA (Organic Chemistry),0,0,0,0,STABLE,1,0.0024,8.18,0,0.0
539,GPQA (Molecular Biology),1,1,1,1,STABLE,1,0.009562,2.68,0,0.0
540,GPQA (Genetics),0,1,0,0,STABLE,4,0.130648,70.67,0,0.0
541,GPQA (Molecular Biology),0,1,0,1,STABLE,4,0.28341999999999995,161.32,0,0.0
542,GPQA (Astrophysics),0,0,0,1,STABLE,4,0.09045,71.29,0,0.0
543,GPQA (Optics and Acoustics),0,0,0,0,STABLE,11,0.44640599999999997,318.99,0,0.0
544,GPQA (Chemistry (general)),1,0,1,1,STABLE,4,0.099078,93.75,0,0.0
545,GPQA (Physics (general)),1,1,1,1,STABLE,1,0.029216,21.38,0,0.0
546,GPQA (Relativistic Mechanics),0,1,0,0,STABLE,4,0.161346,92.6,0,0.0
